timestamp,open,high,low,close,volume
2025-10-01 08:50:00,116195.16,116591.8,115958.73,116094.03,694.6587400000001
2025-10-01 08:55:00,116094.03,116209.28,116013.77,116111.28,148.90727
2025-10-01 09:00:00,116111.27,116208.0,115950.0,115992.93,107.14562000000001
2025-10-01 09:05:00,115992.92,116273.67,115968.57,116229.21,96.24894
2025-10-01 09:10:00,116229.21,116370.0,116213.46,116240.31,114.84805999999999
2025-10-01 09:15:00,116240.31,116316.08,116200.3,116239.58,64.66362
2025-10-01 09:20:00,116239.58,116243.17,116129.84,116171.71,76.16496000000001
2025-10-01 09:25:00,116171.71,116277.14,116171.7,116239.48,63.28138
2025-10-01 09:30:00,116239.48,116342.46,116157.3,116342.45,55.06522
2025-10-01 09:35:00,116342.46,116494.78,116295.12,116472.96,225.08392
2025-10-01 09:40:00,116472.95,116529.93,116363.01,116386.01,160.61675
2025-10-01 09:45:00,116386.0,116430.51,116329.0,116420.02,53.78738
2025-10-01 09:50:00,116420.02,116424.52,116366.0,116424.51,25.18103
2025-10-01 09:55:00,116424.52,116460.0,116395.03,116412.1,39.65086
2025-10-01 10:00:00,116412.1,116551.0,116412.1,116542.56,74.73938
2025-10-01 10:05:00,116542.55,116550.25,116371.43,116410.04,55.66574
2025-10-01 10:10:00,116410.03,116410.04,116266.92,116266.92,61.14245
2025-10-01 10:15:00,116266.91,116398.59,116259.17,116390.0,27.763370000000002
2025-10-01 10:20:00,116390.0,116390.0,116304.34,116305.76,21.012059999999998
2025-10-01 10:25:00,116305.76,116327.61,116240.63,116240.63,51.33236
2025-10-01 10:30:00,116240.63,116292.92,116203.5,116292.91,55.34583
2025-10-01 10:35:00,116292.92,116339.91,116232.04,116232.04,43.471090000000004
2025-10-01 10:40:00,116232.04,116276.42,116221.31,116275.33,35.665729999999996
2025-10-01 10:45:00,116275.33,116363.47,116274.74,116310.01,56.45124
2025-10-01 10:50:00,116310.0,116310.38,116224.68,116233.02,39.9253
2025-10-01 10:55:00,116233.02,116291.79,116233.02,116281.64,27.133760000000002
2025-10-01 11:00:00,116281.64,116374.27,116269.0,116374.25,54.27557
2025-10-01 11:05:00,116374.25,116429.01,116343.66,116343.67,32.85808
2025-10-01 11:10:00,116343.67,116398.89,116343.66,116375.99,12.88759
2025-10-01 11:15:00,116376.0,116411.96,116369.99,116400.0,34.61555
2025-10-01 11:20:00,116399.99,116413.9,116352.77,116384.79,33.56841
2025-10-01 11:25:00,116384.78,116384.79,116324.0,116324.0,33.15409
2025-10-01 11:30:00,116324.0,116463.0,116293.08,116443.99,41.067370000000004
2025-10-01 11:35:00,116443.99,116483.87,116443.99,116483.87,33.91373
2025-10-01 11:40:00,116483.87,116600.0,116475.39,116575.39,68.90189
2025-10-01 11:45:00,116575.38,116584.99,116498.18,116584.98,24.09713
2025-10-01 11:50:00,116584.98,116690.0,116584.98,116618.42,87.68485
2025-10-01 11:55:00,116618.42,116795.85,116610.24,116789.58,185.45406
2025-10-01 12:00:00,116789.57,116875.0,116703.0,116721.76,90.17859
2025-10-01 12:05:00,116721.75,116760.99,116610.24,116658.84,44.566750000000006
2025-10-01 12:10:00,116658.84,116731.99,116627.99,116669.38,37.62057
2025-10-01 12:15:00,116669.38,116830.0,116620.02,116792.02,68.49127999999999
2025-10-01 12:20:00,116792.03,116887.0,116679.42,116707.5,33.57877
2025-10-01 12:25:00,116707.5,116779.0,116633.02,116633.02,34.44668
2025-10-01 12:30:00,116633.03,116652.01,116531.97,116559.35,62.598729999999996
2025-10-01 12:35:00,116559.34,116565.01,116463.0,116565.0,58.94979
2025-10-01 12:40:00,116565.0,116636.0,116450.78,116453.18,66.23064
2025-10-01 12:45:00,116453.18,116548.34,116440.75,116470.15,37.5324
2025-10-01 12:50:00,116470.16,116511.61,116363.38,116363.39,69.99174
2025-10-01 12:55:00,116363.38,116420.14,116363.38,116402.65,41.01387
2025-10-01 13:00:00,116402.65,116555.99,116402.65,116555.98,74.03502
2025-10-01 13:05:00,116555.98,116555.99,116480.0,116502.01,25.76009
2025-10-01 13:10:00,116502.01,116558.63,116492.01,116534.48,42.02067
2025-10-01 13:15:00,116534.47,116617.63,116531.21,116596.6,47.5396
2025-10-01 13:20:00,116596.6,116650.0,116565.23,116578.9,40.55788
2025-10-01 13:25:00,116578.9,116636.88,116569.98,116636.87,33.54066
2025-10-01 13:30:00,116636.88,116650.0,116488.25,116497.14,67.62332
2025-10-01 13:35:00,116497.14,116734.95,116489.87,116549.65,169.67066
2025-10-01 13:40:00,116549.65,116553.85,116399.5,116513.96,397.70017
2025-10-01 13:45:00,116513.96,116666.0,116418.68,116460.94,125.45337
2025-10-01 13:50:00,116460.94,116675.23,116440.23,116675.22,68.51287
2025-10-01 13:55:00,116675.22,116843.73,116675.22,116806.96,141.18324
2025-10-01 14:00:00,116806.96,117219.09,116704.74,117206.68,413.94683
2025-10-01 14:05:00,117206.68,117255.25,116886.0,117066.4,166.5031
2025-10-01 14:10:00,117066.4,117209.98,117031.15,117184.14,109.47805
2025-10-01 14:15:00,117184.13,117441.26,117150.0,117388.99,194.64667
2025-10-01 14:20:00,117388.99,117389.0,117050.19,117147.6,163.25905
2025-10-01 14:25:00,117147.59,117235.44,117089.73,117136.81,49.71901
2025-10-01 14:30:00,117136.81,117225.99,117057.0,117225.98,62.33515
2025-10-01 14:35:00,117225.98,117396.83,117196.93,117393.09,80.44826
2025-10-01 14:40:00,117393.08,117419.69,117285.21,117314.0,63.54131
2025-10-01 14:45:00,117314.0,117324.3,117058.31,117063.15,141.88505
2025-10-01 14:50:00,117063.14,117272.08,117059.81,117272.08,103.25766
2025-10-01 14:55:00,117272.08,117319.05,117240.57,117292.74,82.51178999999999
2025-10-01 15:00:00,117292.73,117340.56,117275.16,117279.5,147.12328
2025-10-01 15:05:00,117279.49,117279.5,117091.84,117100.0,74.49862
2025-10-01 15:10:00,117099.99,117241.9,117099.99,117241.85,66.90118
2025-10-01 15:15:00,117241.85,117317.99,117188.61,117317.98,48.11663
2025-10-01 15:20:00,117317.98,117400.0,117278.73,117365.71,46.5989
2025-10-01 15:25:00,117365.72,117649.99,117351.61,117499.63,251.29514999999998
2025-10-01 15:30:00,117499.62,117534.87,117300.0,117452.05,100.71381
2025-10-01 15:35:00,117452.06,117490.01,117432.96,117472.55,63.96488
2025-10-01 15:40:00,117472.54,117499.93,117439.32,117492.18,34.71238
2025-10-01 15:45:00,117492.17,117545.88,117319.04,117319.04,84.41824
2025-10-01 15:50:00,117319.04,117357.95,117308.31,117328.61,24.71482
2025-10-01 15:55:00,117328.61,117423.91,117320.0,117423.73,64.95882
2025-10-01 16:00:00,117423.73,117498.72,117319.04,117428.54,79.93205
2025-10-01 16:05:00,117428.53,117738.52,117428.53,117738.11,163.99975999999998
2025-10-01 16:10:00,117738.11,117773.0,117677.77,117773.0,121.9089
2025-10-01 16:15:00,117773.0,117818.0,117693.0,117705.62,118.85399000000001
2025-10-01 16:20:00,117705.62,117756.76,117693.73,117738.51,58.028059999999996
2025-10-01 16:25:00,117738.51,117869.74,117732.95,117861.69,150.03638999999998
2025-10-01 16:30:00,117861.68,117879.87,117801.68,117827.02,79.07834
2025-10-01 16:35:00,117827.03,118199.0,117743.68,117924.01,637.9011
2025-10-01 16:40:00,117924.01,118053.13,117848.4,117864.87,145.78626
2025-10-01 16:45:00,117864.88,117971.29,117775.43,117775.44,100.97276
2025-10-01 16:50:00,117775.43,117775.44,117651.87,117686.74,82.07869
2025-10-01 16:55:00,117686.74,117698.75,117535.79,117535.79,101.83238
2025-10-01 17:00:00,117535.79,117670.23,117499.39,117662.82,85.13392
2025-10-01 17:05:00,117662.82,117681.27,117399.48,117399.99,59.89053
2025-10-01 17:10:00,117399.99,117486.49,117274.15,117299.68,65.38306
2025-10-01 17:15:00,117299.68,117435.44,117262.43,117365.72,63.04025
2025-10-01 17:20:00,117365.71,117557.0,117350.45,117557.0,62.01838
2025-10-01 17:25:00,117557.0,117557.0,117381.65,117381.66,79.15987
2025-10-01 17:30:00,117381.65,117490.89,117358.7,117472.57,37.05876
2025-10-01 17:35:00,117472.56,117489.66,117286.84,117286.84,37.92148
2025-10-01 17:40:00,117286.84,117286.84,117141.34,117148.77,85.43149
2025-10-01 17:45:00,117148.78,117169.63,116960.05,116999.99,138.70303
2025-10-01 17:50:00,116999.99,117025.0,116748.92,116832.34,160.52514
2025-10-01 17:55:00,116832.33,116884.46,116724.56,116768.07,88.09431000000001
2025-10-01 18:00:00,116768.08,116874.45,116768.07,116798.1,73.32266
2025-10-01 18:05:00,116798.09,116990.23,116798.09,116974.18,86.52885
2025-10-01 18:10:00,116974.18,117076.37,116932.75,117056.32,49.95441
2025-10-01 18:15:00,117056.31,117056.32,116888.58,116915.65,54.13089
2025-10-01 18:20:00,116915.65,116915.66,116871.04,116880.33,16.7209
2025-10-01 18:25:00,116880.33,117047.77,116880.32,117027.1,46.578230000000005
2025-10-01 18:30:00,117027.09,117140.69,117027.09,117135.45,43.4408
2025-10-01 18:35:00,117135.45,117189.85,117109.3,117109.3,31.53615
2025-10-01 18:40:00,117109.31,117136.5,117069.14,117074.76,21.911640000000002
2025-10-01 18:45:00,117074.76,117200.0,117074.75,117200.0,16.34864
2025-10-01 18:50:00,117200.0,117339.09,117199.99,117280.0,67.34873
2025-10-01 18:55:00,117280.01,117280.01,117195.62,117234.01,20.44502
2025-10-01 19:00:00,117234.01,117330.73,117214.8,117330.73,36.91283
2025-10-01 19:05:00,117330.72,117403.44,117330.72,117403.43,24.37866
2025-10-01 19:10:00,117403.44,117423.91,117368.58,117397.76,33.82766
2025-10-01 19:15:00,117397.77,117481.11,117397.76,117480.0,26.806350000000002
2025-10-01 19:20:00,117479.99,117495.27,117417.68,117483.53,33.18128
2025-10-01 19:25:00,117483.53,117483.54,117423.9,117470.87,18.87404
2025-10-01 19:30:00,117470.87,117489.99,117445.97,117470.45,22.007559999999998
2025-10-01 19:35:00,117470.45,117470.45,117332.16,117470.44,32.07425
2025-10-01 19:40:00,117470.45,117623.59,117470.44,117536.9,51.40709
2025-10-01 19:45:00,117536.89,117606.73,117529.84,117529.85,38.14993
2025-10-01 19:50:00,117529.85,117536.61,117429.42,117447.99,56.17791
2025-10-01 19:55:00,117448.0,117458.82,117306.59,117439.53,109.48978
2025-10-01 20:00:00,117439.53,117439.53,117322.41,117381.01,58.12373
2025-10-01 20:05:00,117381.01,117441.0,117214.17,117214.17,77.18741
2025-10-01 20:10:00,117214.17,117319.05,117163.25,117210.79,51.36902
2025-10-01 20:15:00,117210.8,117365.72,117210.79,117278.97,27.12335
2025-10-01 20:20:00,117278.97,117314.02,117230.28,117314.01,23.20405
2025-10-01 20:25:00,117314.02,117399.58,117314.01,117393.72,11.10245
2025-10-01 20:30:00,117393.71,117393.72,117378.78,117391.06,7.58541
2025-10-01 20:35:00,117391.06,117393.53,117335.48,117343.7,27.28965
2025-10-01 20:40:00,117343.69,117376.76,117319.04,117376.75,18.666339999999998
2025-10-01 20:45:00,117376.76,117412.04,117306.52,117306.99,27.73094
2025-10-01 20:50:00,117306.99,117542.24,117306.99,117528.14,65.52058
2025-10-01 20:55:00,117528.13,117536.13,117472.56,117536.12,17.9311
2025-10-01 21:00:00,117536.13,117579.43,117519.76,117528.78,21.65943
2025-10-01 21:05:00,117528.78,117540.5,117492.9,117492.9,11.48835
2025-10-01 21:10:00,117492.91,117579.43,117472.56,117579.43,39.046440000000004
2025-10-01 21:15:00,117579.43,117579.43,117533.33,117554.97,21.53875
2025-10-01 21:20:00,117554.97,117554.97,117472.56,117472.56,11.04584
2025-10-01 21:25:00,117472.57,117490.0,117423.9,117490.0,14.88947
2025-10-01 21:30:00,117490.0,117490.0,117412.0,117412.0,18.106350000000003
2025-10-01 21:35:00,117412.0,117412.01,117347.0,117367.59,20.04508
2025-10-01 21:40:00,117367.58,117375.94,117339.54,117366.05,20.38805
2025-10-01 21:45:00,117366.05,117494.92,117366.04,117472.57,38.43121
2025-10-01 21:50:00,117472.56,117472.57,117387.69,117439.99,25.81954
2025-10-01 21:55:00,117439.98,117554.96,117439.98,117554.96,36.45333
2025-10-01 22:00:00,117554.95,117762.46,117554.95,117741.34,68.03926
2025-10-01 22:05:00,117741.34,118080.0,117741.34,117858.0,189.29485
2025-10-01 22:10:00,117858.0,117885.96,117801.05,117835.0,38.189170000000004
2025-10-01 22:15:00,117835.01,117899.9,117767.0,117792.22,29.276429999999998
2025-10-01 22:20:00,117792.22,117832.99,117752.14,117789.61,35.80166
2025-10-01 22:25:00,117789.62,117839.16,117789.61,117800.01,21.79225
2025-10-01 22:30:00,117800.01,117800.01,117775.51,117789.76,16.20031
2025-10-01 22:35:00,117789.77,117789.77,117648.25,117648.26,32.41452
2025-10-01 22:40:00,117648.26,117692.99,117640.72,117652.42,22.27551
2025-10-01 22:45:00,117652.43,117875.95,117652.42,117843.38,33.621849999999995
2025-10-01 22:50:00,117843.39,117850.0,117793.14,117840.01,40.73116
2025-10-01 22:55:00,117840.0,117841.22,117687.68,117745.39,66.18399
2025-10-01 23:00:00,117745.39,117749.99,117686.28,117747.14,23.700020000000002
2025-10-01 23:05:00,117747.14,117923.37,117747.13,117849.1,58.9234
2025-10-01 23:10:00,117849.11,117946.48,117832.39,117946.47,35.348079999999996
2025-10-01 23:15:00,117946.48,118485.0,117946.47,118359.01,368.50531
2025-10-01 23:20:00,118359.01,118399.09,118176.35,118346.16,124.33773000000001
2025-10-01 23:25:00,118346.17,118391.73,118213.11,118352.59,72.01453000000001
2025-10-01 23:30:00,118352.58,118361.47,118110.53,118110.53,69.68808
2025-10-01 23:35:00,118110.54,118209.0,118068.29,118208.99,55.91096
2025-10-01 23:40:00,118209.0,118369.59,118208.99,118310.49,83.74161000000001
2025-10-01 23:45:00,118310.5,118395.2,118275.46,118388.51,29.8093
2025-10-01 23:50:00,118388.5,118400.0,118344.7,118389.59,20.73271
2025-10-01 23:55:00,118389.6,118649.1,118389.59,118594.99,218.51228
2025-10-02 00:00:00,118594.99,119181.99,118594.98,119060.32,543.66535
2025-10-02 00:05:00,119060.33,119456.92,118968.81,119389.63,403.44328
2025-10-02 00:10:00,119389.64,119389.64,119064.54,119153.8,232.50106
2025-10-02 00:15:00,119153.79,119187.6,118926.32,118986.0,146.45335
2025-10-02 00:20:00,118986.0,119117.99,118890.75,119028.11,158.29312000000002
2025-10-02 00:25:00,119028.11,119031.44,118859.64,118936.68,128.64068
2025-10-02 00:30:00,118936.68,118936.68,118752.91,118761.36,144.14132
2025-10-02 00:35:00,118761.36,118884.5,118691.35,118834.76,113.7376
2025-10-02 00:40:00,118834.76,118834.76,118492.38,118592.33,85.09829
2025-10-02 00:45:00,118592.32,118682.15,118542.0,118652.97,87.65234000000001
2025-10-02 00:50:00,118652.96,118652.97,118494.54,118565.29,106.60181
2025-10-02 00:55:00,118565.28,118565.29,118397.32,118428.46,62.49465
2025-10-02 01:00:00,118428.46,118636.11,118368.05,118573.14,72.75622
2025-10-02 01:05:00,118573.14,118680.0,118530.1,118619.04,41.77126
2025-10-02 01:10:00,118619.04,118700.0,118574.18,118695.0,41.49838
2025-10-02 01:15:00,118694.99,118700.0,118444.74,118468.9,64.83091
2025-10-02 01:20:00,118468.91,118539.18,118436.01,118531.92,47.09422
2025-10-02 01:25:00,118531.92,118636.86,118461.11,118485.0,44.630359999999996
2025-10-02 01:30:00,118485.0,118671.95,118484.99,118640.5,42.02664
2025-10-02 01:35:00,118640.5,118700.0,118542.97,118699.99,84.49098000000001
2025-10-02 01:40:00,118699.99,118720.0,118659.44,118719.99,35.60436
2025-10-02 01:45:00,118720.0,118894.12,118719.99,118810.56,116.51458
2025-10-02 01:50:00,118810.56,118849.07,118666.28,118772.15,44.62254
2025-10-02 01:55:00,118772.14,118775.98,118608.04,118617.37,98.77744999999999
2025-10-02 02:00:00,118617.37,118725.23,118572.1,118592.95,82.055
2025-10-02 02:05:00,118592.95,118650.01,118512.99,118606.52,44.67269
2025-10-02 02:10:00,118606.51,118710.12,118510.57,118701.5,37.75982
2025-10-02 02:15:00,118701.5,118784.87,118686.73,118745.81,54.63104
2025-10-02 02:20:00,118745.81,118762.95,118584.88,118701.01,59.41166
2025-10-02 02:25:00,118701.01,118726.5,118500.0,118531.85,96.4022
2025-10-02 02:30:00,118531.85,118590.67,118483.39,118582.09,76.04176
2025-10-02 02:35:00,118582.09,118765.01,118582.09,118680.65,59.23692
2025-10-02 02:40:00,118680.65,118771.5,118609.63,118672.32,30.575760000000002
2025-10-02 02:45:00,118672.32,118773.0,118656.87,118722.8,56.77515
2025-10-02 02:50:00,118722.8,118763.0,118719.0,118727.65,30.38732
2025-10-02 02:55:00,118727.65,118770.75,118683.35,118753.73,16.200609999999998
2025-10-02 03:00:00,118753.73,118842.43,118721.94,118815.29,50.53993
2025-10-02 03:05:00,118815.28,118944.28,118756.0,118934.6,82.19045
2025-10-02 03:10:00,118934.59,119003.0,118850.69,118867.21,121.03689
2025-10-02 03:15:00,118867.22,118882.3,118796.3,118825.4,36.667229999999996
2025-10-02 03:20:00,118825.4,119003.24,118825.4,119003.24,58.92447
2025-10-02 03:25:00,119003.24,119058.82,118926.04,118937.32,47.2863
2025-10-02 03:30:00,118937.32,119024.12,118930.51,118934.46,37.73483
2025-10-02 03:35:00,118934.46,118934.47,118813.0,118831.47,38.67909
2025-10-02 03:40:00,118831.48,118992.73,118823.69,118968.99,34.94507
2025-10-02 03:45:00,118968.99,118969.0,118775.55,118775.56,32.06514
2025-10-02 03:50:00,118775.56,118798.27,118688.61,118726.41,32.40796
2025-10-02 03:55:00,118726.41,118752.56,118726.4,118733.99,23.37971
2025-10-02 04:00:00,118733.99,118864.18,118669.11,118827.08,59.61228
2025-10-02 04:05:00,118827.09,118930.29,118827.08,118924.44,27.36683
2025-10-02 04:10:00,118924.44,118924.45,118864.13,118891.36,30.45132
2025-10-02 04:15:00,118891.36,118891.37,118754.24,118773.2,34.76658
2025-10-02 04:20:00,118773.21,118773.21,118632.5,118632.5,26.01279
2025-10-02 04:25:00,118632.5,118632.51,118566.0,118568.18,24.67211
2025-10-02 04:30:00,118568.18,118583.94,118553.68,118556.44,21.75318
2025-10-02 04:35:00,118556.44,118556.45,118495.42,118498.47,34.67094
2025-10-02 04:40:00,118498.48,118606.9,118432.64,118592.31,48.89358
2025-10-02 04:45:00,118592.3,118618.74,118489.76,118618.73,31.087690000000002
2025-10-02 04:50:00,118618.73,118658.0,118587.91,118599.32,37.44095
2025-10-02 04:55:00,118599.33,118678.81,118539.5,118662.04,33.7331
2025-10-02 05:00:00,118662.04,118677.32,118650.78,118653.91,22.24398
2025-10-02 05:05:00,118653.92,118653.92,118536.61,118590.99,22.16564
2025-10-02 05:10:00,118590.99,118599.99,118505.3,118530.3,20.08912
2025-10-02 05:15:00,118530.29,118547.32,118450.0,118450.01,23.28685
2025-10-02 05:20:00,118450.0,118520.0,118402.97,118519.99,33.20068
2025-10-02 05:25:00,118520.0,118650.0,118519.99,118643.92,69.05509
2025-10-02 05:30:00,118643.93,118643.93,118489.76,118509.51,59.42814
2025-10-02 05:35:00,118509.51,118515.88,118396.3,118396.3,48.812039999999996
2025-10-02 05:40:00,118396.3,118532.0,118370.0,118473.15,72.45879
2025-10-02 05:45:00,118473.16,118481.43,118382.68,118382.69,34.22165
2025-10-02 05:50:00,118382.68,118382.69,118279.31,118352.01,53.25486
2025-10-02 05:55:00,118352.01,118391.7,118329.99,118377.34,26.59473
2025-10-02 06:00:00,118377.34,118377.35,118295.87,118359.99,28.52246
2025-10-02 06:05:00,118359.99,118514.42,118359.99,118464.37,48.50026
